County,Lat,Long
Roane,38.71622686,-81.35243568
Randolph,38.769899,-79.87919615
Mason,38.77071799,-82.02524219
Jackson,38.84263974,-81.68148753
Calhoun,38.84315422,-81.11934872
Upshur,38.89285061,-80.23689136
Gilmer,38.9251277,-80.85952723
Lewis,38.9947249,-80.49988181
Hardy,39.00683177,-78.85855301
Wirt,39.02775007,-81.37473928
Grant,39.10314817,-79.19440518
Tucker,39.11240885,-79.57053576
Barbour,39.1307219,-80.00350858
Ritchie,39.18094587,-81.06356878
Wood,39.20967886,-81.5162836
Doddridge,39.27057157,-80.70671527
Harrison,39.2853852,-80.37919577
Jefferson,39.30776166,-77.86014147
Hampshire,39.32103553,-78.60826476
Taylor,39.33602617,-80.0421439
Pleasants,39.37091679,-81.16771771
Mineral,39.41561583,-78.94104895
Berkeley,39.46704621,-78.02414609
Preston,39.46770987,-79.66712803
Tyler,39.46811972,-80.88772676
Marion,39.50984542,-80.24244659
Morgan,39.55439028,-78.26311676
Wetzel,39.6065771,-80.6401654
Monongalia,39.63218457,-80.04766838
Marshall,39.86064362,-80.66591062
Ohio,40.0955451,-80.62203992
Brooke,40.27367263,-80.57915332
Hancock,40.51943859,-80.57461608
Kenosha,42.57639354,-88.04051686
Lafayette,42.66005229,-90.1317729
Walworth,42.66858202,-88.54163073
Rock,42.67151616,-89.071479
Green,42.6794956,-89.60243287
Racine,42.74753117,-88.05941254
Grant,42.8671731,-90.7063218
Iowa,43.00050278,-90.13469017
Milwaukee,43.00486062,-87.96733172
Waukesha,43.01833055,-88.30431188
Jefferson,43.02054068,-88.77529134
Dane,43.06601594,-89.41733797
Crawford,43.23870316,-90.93073686
Washington,43.36863664,-88.22974712
Richland,43.3762778,-90.43012729
Ozaukee,43.38352225,-87.94625009
Dodge,43.41576662,-88.70928178
Sauk,43.42574087,-89.94966132
Columbia,43.46492199,-89.33589004
Vernon,43.59422667,-90.8324691
Sheboygan,43.72099677,-87.94579284
Fond du Lac,43.75354908,-88.48885325
Green Lake,43.80025981,-89.04679553
Marquette,43.81911946,-89.40073763
La Crosse,43.90632465,-91.11451093
Juneau,43.92456975,-90.11120239
Monroe,43.94641218,-90.618819
Adams,43.96974651,-89.76782777
Winnebago,44.06886922,-88.64477096
Calumet,44.0816316,-88.21780273
Waushara,44.11324419,-89.24317107
Manitowoc,44.11946801,-87.80928853
Trempealeau,44.30360275,-91.35893614
Jackson,44.31864893,-90.80566792
Buffalo,44.37835084,-91.75332578
Outagamie,44.41578887,-88.46565023
Brown,44.4526553,-88.00411844
Wood,44.45537896,-90.04158336
Waupaca,44.47068056,-88.96534501
Portage,44.47558711,-89.50152965
Kewaunee,44.51727459,-87.61468386
Buffalo,44.58307413,-91.99949611
Pierce,44.71850291,-92.4224416
Eau Claire,44.726614,-91.28609183
Clark,44.73483377,-90.61207486
Shawano,44.78902246,-88.76443896
Marathon,44.89792533,-89.75863384
Dunn,44.94562799,-91.8962481
Door,44.95856458,-87.30002707
Menominee,45.00422544,-88.70950714
Oconto,45.02715345,-88.26807503
St. Croix,45.03437474,-92.45000068
Chippewa,45.06939744,-91.28068855
Taylor,45.21179252,-90.5004405
Langlade,45.26271619,-89.07483625
Lincoln,45.33737523,-89.73411273
Marinette,45.38553432,-88.033246
Barron,45.42372701,-91.84833627
Polk,45.46130348,-92.44182875
Rusk,45.47498854,-91.1333012
Forest,45.66678019,-88.77084892
Price,45.68051754,-90.3609888
Oneida,45.70677897,-89.51944105
Florence,45.84963535,-88.39804137
Burnett,45.86303537,-92.36711412
Sawyer,45.87931905,-91.14504927
Washburn,45.89838588,-91.79050449
Vilas,46.05467334,-89.51719204
Iron,46.26302338,-90.24295041
Ashland,46.31956891,-90.67837132
Douglas,46.43222285,-91.91595768
Bayfield,46.52868768,-91.19716729
Uinta,41.2878183,-110.5475782
Laramie,41.3070252,-104.6887497
Albany,41.65498705,-105.7235415
Sweetwater,41.65943896,-108.8827882
Carbon,41.69357844,-106.9326084
Goshen,42.08798185,-104.3534743
Platte,42.13299116,-104.966331
Lincoln,42.26376367,-110.6563997
Sublette,42.76558279,-109.9130922
Natrona,42.96180148,-106.797885
Converse,42.97272268,-105.5081848
Fremont,43.04183996,-108.6296893
Niobrara,43.05607708,-104.4758896
Hot Springs,43.71930657,-108.4423174
Weston,43.83961191,-104.5674881
Washakie,43.90451606,-107.680187
Teton,43.93522482,-110.5890801
Johnson,44.04057166,-106.5845174
Campbell,44.24886082,-105.5474404
Park,44.52157546,-109.5852825
Big Horn,44.52405055,-107.9960365
Crook,44.58855102,-104.5697705
Sheridan,44.79048913,-106.8862389
